Country,Year,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,cement_co2,population,Country Code,tree_cover_extent_2000__ha,area__ha,tree_cover_loss__ha,gross_emissions_co2e_all_gases__Mg,pct_tree_cover_2000,pct_loss_vs_extent,co2_per_capita_calc,co2_growth_abs,co2_growth_prct,co2_change_pct,deforestation_pct,temp_anomaly
Argentina,2012,40,-3.3,16.079781420765027,588.6,39.9,75.6,3530.5933694444448,191.362,4.539,5.078,85.587,95.381,4.184,42161718,ARG,39069969.44,277905833.7,478179.6105,113857153,14.058707915493462,1.2239057704776133,4.538761916675217,1.586999999999989,0.836253458,0.836253458,1.2239057704776133,0.321814657
Argentina,2013,38.6,-3.7,16.307397260273973,496.3,45.2,81.7,3639.3995666666665,189.538,4.451,4.84,87.487,91.338,4.581,42582454,ARG,39069969.44,277905833.7,376746.2904,87423807.46,14.058707915493462,0.964286115,4.451082128803567,-1.824,-0.953167295,-0.953167295,0.9642861148856839,0.549430496
Argentina,2014,40.2,-3.2,16.00027397260274,665,49.6,87.5,3442.4787333333334,188.397,4.379,5.536,84.292,92.844,4.336,43024072,ARG,39069969.44,277905833.7,241118.4405,61539540.34,14.058707915493462,0.6171451986167718,4.378874226502782,-1.141,-0.601990102,-0.601990102,0.6171451986167718,0.2423072086234015
Argentina,2015,38.6,-2.7,16.161369863013697,481.7,42.5,86,3553.1968694444445,191.744,4.41,5.467,86.954,93.535,4.571,43477009,ARG,39069969.44,277905833.7,180227.8135,44936972.39,14.058707915493462,0.4612949948086778,4.410238984011067,3.3470000000000084,1.7765675674241033,1.7765675674241033,0.4612949948086778,0.40340309903435667
Argentina,2016,37.4,-1.8,15.430601092896175,640.4,41.3,76.7,3381.7434027777776,189.92,4.326,4.192,84.556,96.303,4.029,43900312,ARG,39069969.44,277905833.7,230312.7365,59421003.74,14.058707915493462,0.5894878849436849,4.326165153,-1.824,-0.951268358,-0.951268358,0.5894878849436849,-0.327365671
Argentina,2017,37.5,-1,15.941643835616436,636.7,48.8,91.8,3445.5593888888893,186.899,4.22,4.279,80.856,96.442,4.362,44288898,ARG,39069969.44,277905833.7,233945.0988,65046696.5,14.058707915493462,0.5987849546677302,4.219996623081477,-3.021,-1.590669756,-1.590669756,0.5987849546677302,0.18367707163709568
Argentina,2018,37.8,-2.7,16.099452054794522,409.2,44.3,92.5,3421.346638888889,180.599,4.044,4.356,74.392,96.123,4.369,44654876,ARG,39069969.44,277905833.7,172964.4366,45966267.38,14.058707915493462,0.4427043048129909,4.044328776100509,-6.3,-3.370804552,-3.370804552,0.44270430481299095,0.3414852908151822
Argentina,2019,36.3,-3.8,15.86821917808219,341.4,40.3,77,3511.6041194444447,178.508,3.969,2.143,74.847,95.606,4.141,44973468,ARG,39069969.44,277905833.7,145459.3897,41087635.49,14.058707915493462,0.3723048463689814,3.9691846757292546,-2.091,-1.15781372,-1.15781372,0.3723048463689814,0.1102524141028507
Argentina,2020,36.7,-3,15.647814207650274,589.2,40.9,77.4,3573.855747222222,165.121,3.654,3.224,67.319,89.083,3.508,45191960,ARG,39069969.44,277905833.7,197404.201,51442894.99,14.058707915493462,0.50525814,3.6537693872980945,-13.387,-7.499383781,-7.499383781,0.50525814,-0.110152556
Argentina,2021,37.4,-2,16.17287671232877,475.7,41.3,74.2,3549.6831138888892,191.108,4.218,4.51,86.529,93.073,4.671,45312283,ARG,39069969.44,277905833.7,201896.3445,63898345.85,14.058707915493462,0.5167558290775054,4.217576059895283,25.986999999999995,15.73815565554957,15.73815565554957,0.5167558290775054,0.41490994834942896
Argentina,2022,42.7,-2.9,15.623561643835618,614.7,49.1,88.6,3444.482444444445,204.081,4.494,4.78,99.135,92.908,5.063,45407904,ARG,39069969.44,277905833.7,232225.0975,75036462.48,14.058707915493462,0.5943825931490159,4.494393751360996,12.972999999999985,6.788308181761082,6.788308181761082,0.5943825931490159,-0.13440512
Argentina,2023,38,-4.4,16.33753424657534,487.8,39.7,79.6,3450.1025444444444,195.806,4.3,4.106,93.742,91.051,4.853,45538402,ARG,39069969.44,277905833.7,215940.8579,66700844.27,14.058707915493462,0.55270291,4.299799540616291,-8.275,-4.05476257,-4.05476257,0.55270291,0.5795674825960013
Brazil,2001,38,18.3,26.69506849315069,1321.1,19.5,42.8,3627.5820555555556,346.166,1.963,49.427,241.795,23.186,15.227,176301200,BRA,519056655.7,850907198.5,2746284.638,1221138975,61.000383662872494,0.5290914985564263,1.963492023877319,,,,0.5290914985564263,-0.234008234
Brazil,2002,37.8,17.7,27.42876712328767,1324.5,26.5,52.9,3648.2978527777777,347.765,1.948,48.689,239.219,29.293,14.39,178503483,BRA,519056655.7,850907198.5,3506873.016,1655445016,61.000383662872494,0.6756243229885243,1.948225290371505,1.5989999999999895,0.46191711491019305,0.46191711491019305,0.6756243229885243,0.49969039598772014
Brazil,2003,39,17.5,26.82493150684932,1237.4,21.1,42.8,3615.3235916666667,344.645,1.908,51.933,232.434,30.919,13.096,180622688,BRA,519056655.7,850907198.5,3248392.073,1514612805,61.000383662872494,0.6258261092171561,1.9080936277506844,-3.12,-0.897157563,-0.897157563,0.6258261092171561,-0.10414522
Brazil,2004,38.8,16.9,26.73497267759563,1546.9,22.1,45,3574.7070972222223,361.434,1.979,53.833,239.768,38.215,13.273,182675143,BRA,519056655.7,850907198.5,3848491.81,1915734936,61.000383662872494,0.7414396420386754,1.9785614729202647,16.789000000000044,4.871389400687676,4.871389400687676,0.7414396420386754,-0.19410405
Brazil,2005,38.7,18.4,26.96164383561644,1444.6,20.2,43.6,3505.3003444444444,364.371,1.973,50.948,240.221,39.619,14.349,184688101,BRA,519056655.7,850907198.5,3486212.816,1837203778,61.000383662872494,0.671643987,1.972899163655378,2.936999999999955,0.8125964906455785,0.8125964906455785,0.671643987,0.032567108
Brazil,2006,37.6,18.1,26.58219178082192,1459.8,19.9,40.7,3544.5488499999997,368.871,1.976,50.838,242.249,42.053,15.44,186653099,BRA,519056655.7,850907198.5,2876675.082,1471021701,61.000383662872494,0.5542121559197646,1.9762382836193895,4.5,1.2350049811867603,1.2350049811867603,0.5542121559197646,-0.346884946
Brazil,2007,39.8,18.1,27.416986301369864,1223,21.7,47.9,3679.278577777778,390.573,2.071,54.989,256.003,43.246,17.2,188552310,BRA,519056655.7,850907198.5,2621699.451,1273228936,61.000383662872494,0.5050892657304191,2.0714304693482672,21.701999999999998,5.883357596558136,5.883357596558136,0.5050892657304191,0.48790957406991353
Brazil,2008,39.3,16.7,26.82950819672132,1635.6,21.1,46.1,3587.064619444445,412.638,2.168,55.315,267.239,51.303,18.884,190367297,BRA,519056655.7,850907198.5,2444092.62,1241345048,61.000383662872494,0.4708720316289743,2.167588690404109,22.064999999999998,5.649392047069313,5.649392047069313,0.4708720316289743,-0.099568531
Brazil,2009,36.7,16.7,26.65726027,1469.9,19.1,44.3,3544.1603999999998,389.775,2.029,43.586,262.705,40.959,19.031,192079956,BRA,519056655.7,850907198.5,1817715.112,930771045.2,61.000383662872494,0.3501958971219873,2.029233076250809,-22.863,-5.540691841,-5.540691841,0.35019589712198734,-0.271816453
Brazil,2010,39.3,17.7,27.519178082191782,1162,21.7,47.5,3681.5764694444442,440.269,2.273,56.688,286.08,55.049,21.288,193701931,BRA,519056655.7,850907198.5,2688727.173,1337904985,61.000383662872494,0.5180026387242799,2.2729200360940127,50.49400000000003,12.954653325636588,12.954653325636588,0.5180026387242799,0.5901013548918321
Brazil,2011,39.7,18.5,26.656164383561645,1532.6,23.1,43.6,3455.9786611111113,462.58,2.369,62.292,303.885,53.101,22.845,195284736,BRA,519056655.7,850907198.5,1923161.102,989479016.3,61.000383662872494,0.3705108259148366,2.3687463212690623,22.31099999999998,5.067583681794541,5.067583681794541,0.37051082591483664,-0.272912344
Brazil,2012,39.1,18.8,27.286338797814206,1031,18.8,47.2,3748.646777777778,498.309,2.531,61.016,327.734,63.397,24.998,196876114,BRA,519056655.7,850907198.5,2918559.517,1458966082,61.000383662872494,0.5622814937348274,2.5310790114437145,35.72900000000004,7.723853171343342,7.723853171343342,0.5622814937348274,0.3572620705142562
Brazil,2013,38.3,18.3,26.87095890410959,1708.2,20.9,44.6,3477.170811111111,532.418,2.682,65.604,342.338,74.704,26.652,198478291,BRA,519056655.7,850907198.5,1945477.871,988672288.2,61.000383662872494,0.3748103120605067,2.682499921364196,34.10899999999998,6.844949619613527,6.844949619613527,0.37481031206050675,-0.058117823
Brazil,2014,39.4,18.8,27.02383561643836,1308.8,18.6,44.6,3592.884577777778,557.901,2.788,69.034,356.753,81.286,26.908,200085126,BRA,519056655.7,850907198.5,2692910.39,1422902205,61.000383662872494,0.5188085655829497,2.7883182081210776,25.482999999999947,4.786276947811663,4.786276947811663,0.5188085655829497,0.094758889
Brazil,2015,40,19.1,27.509315068493148,1113.9,17.3,42.5,3734.7258805555557,529.353,2.625,69.452,330.359,80.465,25.082,201675534,BRA,519056655.7,850907198.5,2222653.781,1244682472,61.000383662872494,0.4282102457587271,2.624775497061532,-28.548,-5.117036894,-5.117036894,0.4282102457587271,0.5802383411931977
Brazil,2016,38.2,19.1,27.925409836065576,1230.8,19.7,46.4,3614.965827777778,492.748,2.425,63.831,312.939,69.666,22.415,203218108,BRA,519056655.7,850907198.5,5378610.28,2631722304,61.000383662872494,1.0362279764520896,2.4247248675300135,-36.605,-6.915045348,-6.915045348,1.0362279764520896,0.9963331087656258
Brazil,2017,38.8,15.1,26.50767123287671,1075.8,19.2,54.7,3686.156861111111,498.266,2.434,67.322,316.143,70.688,20.217,204703440,BRA,519056655.7,850907198.5,4519545.898,2334531068,61.000383662872494,0.870723041,2.4340870871539826,5.518000000000029,1.1198421911402967,1.1198421911402967,0.870723041,-0.421405494
Brazil,2018,39,15.6,26.242465753424657,975.1,22,51.8,3648.2870916666666,478.379,2.321,65.841,300.73,67.417,20.494,206107265,BRA,519056655.7,850907198.5,2948392.529,1718707378,61.000383662872494,0.568029038,2.3210195914248826,-19.887,-3.991241626,-3.991241626,0.568029038,-0.686610974
Brazil,2019,40.7,15.1,27.04767123287672,734,18.8,47.9,3817.5953083333334,473.39,2.282,61.888,299.436,67.121,21.048,207455459,BRA,519056655.7,850907198.5,2696542.179,1532889288,61.000383662872494,0.5195082558691868,2.2818874098656523,-4.989,-1.04289695,-1.04289695,0.5195082558691868,0.11859450557676965
Brazil,2020,40.1,12.9,26.27185792349727,1170.2,19,47.2,3734.1904027777778,445.208,2.134,56.241,282.678,59.026,23.366,208660845,BRA,519056655.7,850907198.5,3290644.631,1680953959,61.000383662872494,0.6339663685772867,2.1336441918463427,-28.182,-5.953230951,-5.953230951,0.6339663685772867,-0.657218804
Brazil,2021,40.8,13.4,25.80547945,1438.7,22.3,52.6,3604.357577777778,498.017,2.377,68.23,305.428,75.974,24.488,209550291,BRA,519056655.7,850907198.5,2990028.761,1868490743,61.000383662872494,0.5760505579044441,2.376598942542151,52.80899999999997,11.861646690984884,11.861646690984884,0.5760505579044441,-1.123597275
Brazil,2022,39.7,10.9,26.01287671232877,1316.3,19.2,47.9,3652.8826833333333,483.841,2.301,56.078,319.935,60.085,23.845,210306411,BRA,519056655.7,850907198.5,3308334.446,2082946160,61.000383662872494,0.6373744387379792,2.3006478865734628,-14.176,-2.846489176,-2.846489176,0.6373744387379792,-0.916200015
Brazil,2023,39.8,15.8,26.68904109589041,1316,21,52.6,3687.675438888889,486.47,2.304,54.848,326.432,56.329,24.963,211140731,BRA,519056655.7,850907198.5,2805354.98,1693710500,61.000383662872494,0.5404718250297161,2.3040083156669566,2.629000000000019,0.5433603187824154,0.5433603187824154,0.5404718250297161,-0.240035631
China,2001,33,-15.9,8.669315068493152,425.2,35.8,77,3339.5472944444446,3728.51,2.916,2637.651,659.3,67.157,270.828,1278725057,CHN,162873594.1,935030049.5,230308.1206,89847224.59,17.419075909602626,0.1414029830142982,2.9158027205218047,,,,0.1414029830142982,-0.016645408
China,2002,34.1,-15.8,8.947123287671232,436.6,31.8,72.4,3436.16045,4103.046,3.188,3018.637,653.086,53.993,282.688,1286866839,CHN,162873594.1,935030049.5,249183.9677,98390342.89,17.419075909602626,0.152992245,3.188399821685047,374.53600000000006,10.045192315428952,10.045192315428952,0.15299224473858405,0.26116281158769183
China,2003,32.1,-13.7,8.547397260273973,516.9,32.8,73.4,3306.4974472222225,4841.119,3.74,3601.712,727.099,60.745,353.679,1294517315,CHN,162873594.1,935030049.5,261775.6097,92314973.73,17.419075909602626,0.1607231737879357,3.7397097311131757,738.0729999999994,17.988416410637353,17.988416410637353,0.1607231737879357,-0.138563216
China,2004,32,-20.9,8.822131147540984,392.5,31.6,70.9,3443.6381277777778,5217.351,4.007,3835.288,839.093,71.521,368.396,1302100319,CHN,162873594.1,935030049.5,501582.0761,191230572.9,17.419075909602626,0.3079578852984862,4.006873298369878,376.23199999999997,7.771591650608056,7.771591650608056,0.3079578852984862,0.13617067145744421
China,2005,31.6,-16.1,8.443835616438356,505.1,29.5,67.7,3316.2706166666667,5882.106,4.49,4424.353,850.173,84.957,411.649,1310027138,CHN,162873594.1,935030049.5,383608.1682,162340468.1,17.419075909602626,0.2355250833136739,4.490064235600591,664.7550000000001,12.741235926047523,12.741235926047523,0.2355250833136739,-0.24212486
China,2006,33.7,-19.5,9.742739726027397,407.7,30.8,68,3436.115063888889,6494.331,4.927,4905.367,898.534,103.753,470.087,1318054037,CHN,162873594.1,935030049.5,575281.5783,231697408.8,17.419075909602626,0.3532073946540362,4.927211493378249,612.2250000000004,10.408261938836194,10.408261938836194,0.3532073946540362,1.0567792499438564
China,2007,31.4,-13.2,9.090410959,604.3,32.3,74.5,3291.635861111111,6983.547,5.267,5289.875,927.351,129.515,514.981,1325813580,CHN,162873594.1,935030049.5,653049.8315,301643572.6,17.419075909602626,0.4009550075373452,5.267367226695626,489.21599999999944,7.532969908678799,7.532969908678799,0.4009550075373452,0.40445048282056995
China,2008,31.6,-23.6,8.496448087431693,385.9,29.5,65.9,3428.138877777778,7501.498,5.624,5729.473,970.118,149.674,525.924,1333821009,CHN,162873594.1,935030049.5,738091.8941,341578096.1,17.419075909602626,0.4531685434821507,5.624066459729905,517.951,7.416732499974588,7.416732499974588,0.4531685434821507,-0.189512389
China,2009,32.3,-19.1,9.125753424657535,386.9,31.8,70.2,3312.671186111111,7891.078,5.878,6028.489,982.348,164.404,583.56,1342522709,CHN,162873594.1,935030049.5,599709.9611,276343454.7,17.419075909602626,0.3682057637481704,5.8777985259391246,389.58000000000084,5.193362712354266,5.193362712354266,0.3682057637481704,0.4397929485739951
China,2010,36,-16.4,8.722191780821918,395.8,30.7,65.9,3421.3194416666665,8620.576,6.378,6568.743,1092.571,199.585,639.592,1351561511,CHN,162873594.1,935030049.5,627855.2494,283614092.3,17.419075909602626,0.3854862127095407,6.378234308863801,729.4979999999987,9.244592437180298,9.244592437180298,0.3854862127095407,0.036231304738377546
China,2011,33.5,-19.4,8.152328767123288,382.3,27.7,63.7,3342.9545083333333,9532.332,7.008,7309.709,1123.859,245.99,708.564,1360250657,CHN,162873594.1,935030049.5,598619.8202,287568914.2,17.419075909602626,0.3675364465970239,7.007776067554585,911.7560000000012,10.576509040695203,10.576509040695203,0.3675364465970239,-0.533631709
China,2012,32.1,-23,7.688524590163935,405.9,30,67.3,3404.3009138888888,9779.292,7.141,7464.744,1176.712,277.599,714.782,1369520865,CHN,162873594.1,935030049.5,605034.2964,287055410.3,17.419075909602626,0.3714747622186843,7.140666673961189,246.95999999999913,2.590761631046834,2.590761631046834,0.3714747622186843,-0.997435886
China,2013,32,-17,9.635890410958904,508.2,28.8,64.8,3402.891680555556,9956.329,7.22,7493.408,1234.621,320.127,748.323,1379008046,CHN,162873594.1,935030049.5,441336.225,208191236.5,17.419075909602626,0.2709685553626522,7.219920890874918,177.03700000000026,1.810325328254847,1.810325328254847,0.27096855536265224,0.9499299348753638
China,2014,32.9,-18.9,8.703561643835616,507.5,28.8,67.3,3302.025163888889,9990.257,7.198,7424.993,1255.605,370.222,770.284,1387951973,CHN,162873594.1,935030049.5,531701.609,253834119.2,17.419075909602626,0.3264504672706796,7.197840555250971,33.927999999999884,0.34076816866939197,0.34076816866939197,0.3264504672706796,0.017601167752076208
China,2015,34.2,-13.1,9.361917808219175,367.2,28.4,67,3372.274636111111,9863.457,7.065,7266.92,1328.805,380.052,718.559,1396134164,CHN,162873594.1,935030049.5,490493.1725,238675076,17.419075909602626,0.3011495971525319,7.0648346371960855,-126.8,-1.269236617,-1.269236617,0.3011495971525319,0.6759573321356349
China,2016,33.4,-18.5,9.526775956284151,358.2,28.5,73.4,3430.5663055555556,9762.714,6.953,7071.355,1357.838,421.726,740.776,1404052626,CHN,162873594.1,935030049.5,718775.1242,349197661.2,17.419075909602626,0.441308567,6.9532393723823285,-100.743,-1.021376177,-1.021376177,0.44130856703431703,0.8408154802006109
China,2017,34.1,-12.8,8.335616438356164,555.6,31.8,61.2,3136.555838888889,10006.343,7.085,7163.255,1430.587,486.359,753.439,1412354742,CHN,162873594.1,935030049.5,644430.7992,309889447.3,17.419075909602626,0.3956631538469869,7.084865227152684,243.62900000000081,2.4955048360527643,2.4955048360527643,0.3956631538469869,-0.350344038
China,2018,30.5,-18.8,8.113150684931508,582.5,34,65.5,3111.801161111111,10332.992,7.282,7316.367,1500.474,575.369,765.836,1419008963,CHN,162873594.1,935030049.5,569767.2595,278978305.5,17.419075909602626,0.3498217514314679,7.281837021067498,326.64899999999943,3.2644193787880305,3.2644193787880305,0.34982175143146793,-0.572809791
China,2019,32.1,-14.3,8.403561643835618,562.3,35.6,69.1,3083.9620027777783,10713.984,7.526,7523.024,1559.728,630.171,819.965,1423520354,CHN,162873594.1,935030049.5,497026.8791,232481909.3,17.419075909602626,0.3051611170284846,7.526400286370616,380.9920000000002,3.687141149,3.687141149,0.30516111702848464,-0.282398832
China,2020,29.3,-14.2,8.370765027322404,599.8,31.4,61.2,3127.1769916666667,10905.693,7.647,7679.484,1523.052,676.473,849.976,1426106083,CHN,162873594.1,935030049.5,422361.0693,203155586.3,17.419075909602626,0.2593183208327076,7.647182162675061,191.70899999999892,1.7893343876563383,1.7893343876563383,0.2593183208327076,-0.315195449
China,2021,33,-17.1,8.857260273972603,430.3,31.9,62.3,3185.87695,11447.913,8.026,8141.342,1521.11,765.333,843.777,1426437276,CHN,162873594.1,935030049.5,536772.3665,277590420.5,17.419075909602626,0.3295637758017645,8.025528491587176,542.2200000000012,4.9718986221233274,4.9718986221233274,0.32956377580176455,0.1712997978890627
China,2022,34.4,-15.5,9.266849315068493,437.1,31.3,57.6,3174.884613888889,11350.538,7.964,8168.899,1489.342,760.059,756.02,1425179562,CHN,162873594.1,935030049.5,612008.5561,326479435.1,17.419075909602626,0.3757567698323421,7.964286257425294,-97.375,-0.850591719,-0.850591719,0.3757567698323421,0.5808888389849525
China,2023,32.4,-18.1,9.109315068493151,395.8,35.3,63.7,3151.0835944444443,11902.503,8.367,8550.844,1642.827,814.783,718.017,1422584937,CHN,162873594.1,935030049.5,602762.2236,316109859.5,17.419075909602626,0.3700797707146563,8.366813601373034,551.9650000000001,4.862897247689935,4.862897247689935,0.37007977071465636,0.42335459240961093
France,2001,33.1,-9.4,10.452876712328768,782,39.2,86,2889.0370333333335,410.445,6.852,56.01,248.684,88.274,8.655,59905130,FRA,16783019.86,54951533.04,34420.96339,13050980.35,30.54149526234946,0.20509398,6.851583495436868,,,,0.20509397996982406,-0.407132869
France,2002,33.6,-4.2,11.20136986,724.2,35.3,79.9,2837.678847222222,405.947,6.729,58.579,242.252,87.873,8.643,60327247,FRA,16783019.86,54951533.04,33888.39717,13058178.61,30.54149526234946,0.2019207356762312,6.729082134313207,-4.498,-1.095883736,-1.095883736,0.20192073567623126,0.3413602814581935
France,2003,37.5,-8.9,11.686027397260274,696.2,44.3,105.8,3180.1616833333333,411.965,6.782,59.184,244.12,91.564,8.556,60741121,FRA,16783019.86,54951533.04,26393.38944,10035276.73,30.54149526234946,0.1572624572941427,6.782308150025746,6.017999999999972,1.4824595328946755,1.4824595328946755,0.15726245729414276,0.826017816
France,2004,32.8,-8.4,10.482513661202184,788.1,39.5,94.3,2949.1059999999998,413.379,6.757,58.254,244.202,93.194,9.065,61175243,FRA,16783019.86,54951533.04,76134.34456,30933768.26,30.54149526234946,0.4536391257061886,6.757292324936086,1.414000000000044,0.3432330416418994,0.3432330416418994,0.45363912570618864,-0.37749592
France,2005,33.6,-13.1,10.477260273972602,698,37.2,78.8,3076.7816861111114,415.795,6.747,62.071,241.28,94.908,9.108,61625030,FRA,16783019.86,54951533.04,46390.59105,19436093.06,30.54149526234946,0.2764138482643731,6.747177242753472,2.415999999999997,0.5844515565619046,0.5844515565619046,0.2764138482643731,-0.382749308
France,2006,33.8,-4.9,11.238630136986302,800,41.6,95.4,3030.141938888889,406.157,6.546,59.521,236.189,92.313,9.307,62049831,FRA,16783019.86,54951533.04,55049.52962,24056766,30.54149526234946,0.3280072959408391,6.545658440230079,-9.638,-2.317969192,-2.317969192,0.3280072959408391,0.3786205554307962
France,2007,30.8,-10.8,10.657260273972604,783.4,37,96.5,2919.8714694444443,396.01,6.343,61.413,226.863,89.18,9.478,62432438,FRA,16783019.86,54951533.04,49246.22293,22379664.58,30.54149526234946,0.2934288545255883,6.343016750363009,-10.147,-2.498294994,-2.498294994,0.29342885452558837,-0.202749308
France,2008,30.6,-3.8,10.181693989071038,939.9,39.6,88.9,2854.6633500000003,389.094,6.198,56.225,222.805,91.986,8.88,62780187,FRA,16783019.86,54951533.04,86955.39993,41347558.82,30.54149526234946,0.5181153371405235,6.197719672290877,-6.916,-1.746420545,-1.746420545,0.5181153371405235,-0.678315592
France,2009,33.3,-6.9,10.816164383561643,722.7,46,101.2,3022.6469555555555,370.876,5.877,45.205,218.919,90.679,7.679,63106461,FRA,16783019.86,54951533.04,67053.59918,29454493.23,30.54149526234946,0.3995323829641229,5.876989362467973,-18.218,-4.682159067,-4.682159067,0.3995323829641229,-0.043845198
France,2010,32.9,-12.1,9.567945205479452,862.7,45.8,97.6,2796.970277777778,376.457,5.936,49.122,215.221,96.099,7.888,63417366,FRA,16783019.86,54951533.04,143265.1595,62997849.22,30.54149526234946,0.853631591,5.936181581556068,5.581000000000017,1.5048156257077894,1.5048156257077894,0.853631591,-1.292064376
France,2011,34.6,-4.7,11.79972602739726,631.3,44.3,117.7,3116.3525527777774,354.375,5.56,42.131,208.439,87.628,8.065,63733777,FRA,16783019.86,54951533.04,64074.31686,30463732.23,30.54149526234946,0.3817806175199271,5.5602384901808035,-22.082,-5.865742967,-5.865742967,0.3817806175199271,0.9397164458417535
France,2012,37.6,-16.1,10.700546448087431,750.1,37.8,86.4,2958.0194583333337,356.439,5.564,46.799,204.283,90.402,7.502,64058465,FRA,16783019.86,54951533.04,67302.66866,32353429.73,30.54149526234946,0.4010164393620636,5.564276321638366,2.0640000000000214,0.5824338624338621,0.5824338624338621,0.4010164393620636,-0.159463133
France,2013,32.4,-6,10.164383561643836,894.1,33.9,86.4,2754.9520500000003,358.703,5.571,49.56,203.476,91.016,7.3,64387736,FRA,16783019.86,54951533.04,30351.84196,14733505.51,30.54149526234946,0.1808485136357337,5.570983269236241,2.263999999999953,0.6351717965766834,0.6351717965766834,0.18084851363573373,-0.69562602
France,2014,33.5,-5.7,11.606027397260274,764.4,38.7,93.6,3018.1787805555555,326.842,5.052,39.554,196.836,76.291,6.975,64692495,FRA,16783019.86,54951533.04,44359.11318,22078221.22,30.54149526234946,0.2643094839309807,5.0522398309108345,-31.861,-8.882278654,-8.882278654,0.26430948393098075,0.7460178157047679
France,2015,36.7,-3.6,11.735616438356164,551.7,40.5,86.8,3039.9679194444443,331.49,5.106,38.043,198.718,81.258,6.606,64916336,FRA,16783019.86,54951533.04,37292.58559,18552066.06,30.54149526234946,0.222204263,5.106418821912562,4.648000000000025,1.422093855746831,1.422093855746831,0.222204263,0.8756068568006583
France,2016,34.3,-2.5,11.054098360655738,824.9,39,102.2,2907.357511111111,334.2,5.135,35.924,196.022,88.941,6.639,65086852,FRA,16783019.86,54951533.04,60768.52021,29954100.69,30.54149526234946,0.3620833480322176,5.134677584345299,2.7099999999999795,0.8175208905246034,0.8175208905246034,0.36208334803221764,0.19408877910023214
France,2017,33,-8.4,10.952328767123287,817.9,52.1,110.9,2711.4722611111115,337.101,5.164,39.939,194.975,89.163,6.483,65284775,FRA,16783019.86,54951533.04,69249.04325,34258558.85,30.54149526234946,0.4126137240357171,5.163546937245322,2.9010000000000105,0.8680430879712819,0.8680430879712819,0.41261372403571717,0.092319186
France,2018,33.9,-10.1,11.81945205479452,824.2,40.5,101.2,2822.8762472222224,321.94,4.914,35.138,188.516,84.658,6.701,65519539,FRA,16783019.86,54951533.04,69201.66343,35858263.38,30.54149526234946,0.4123314159624667,4.913648736142664,-15.161,-4.497465151,-4.497465151,0.4123314159624667,0.9594424732390134
France,2019,37.7,-3.6,11.636438356164383,787.9,44.9,97.9,2909.635672222222,315.015,4.793,29.451,186.42,85.921,6.807,65729460,FRA,16783019.86,54951533.04,81304.44768,43655938.4,30.54149526234946,0.4844446849150067,4.792599847922073,-6.925,-2.15102193,-2.15102193,0.4844446849150067,0.7764287746088776
France,2020,36.2,-2.5,12.05983606557377,826.6,42.4,104.4,2882.0899305555554,280.49,4.256,23.937,164.503,80.005,6.197,65905273,FRA,16783019.86,54951533.04,77745.73714,43946716.82,30.54149526234946,0.4632404524843361,4.255956879201456,-34.525,-10.95979557,-10.95979557,0.4632404524843361,1.1998264840182635
France,2021,31.8,-5.4,10.486849315068492,898.9,34.1,78.1,2761.9651666666664,305.607,4.625,30.505,178.538,84.289,6.495,66083547,FRA,16783019.86,54951533.04,112885.769,66514860.58,30.54149526234946,0.6726189323594115,4.624555034856105,25.11700000000002,8.954686442,8.954686442,0.6726189323594115,-0.373160266
France,2022,36.5,-7.7,12.313972602739726,759.3,41,86.8,2943.3344444444447,293.502,4.428,25.994,179.441,76.353,6.397,66277412,FRA,16783019.86,54951533.04,58785.76759,32292034.15,30.54149526234946,0.350269308,4.428386551967358,-12.105,-3.96096948,-3.96096948,0.350269308,1.4539630211842205
France,2023,34.8,-5.4,12.095616438356164,995,38.9,86.8,2757.4440027777778,272.476,4.101,19.636,174.553,66.651,6.397,66438828,FRA,16783019.86,54951533.04,86279.34438,50720412.6,30.54149526234946,0.5140871255573906,4.101156028820978,-21.026,-7.16383534,-7.16383534,0.5140871255573906,1.2356068568006577
India,2001,44.4,10.9,27.234794520547947,1084,33,78.1,3485.1456777777776,1000.527,0.928,582.081,316.721,53.128,46.74,1077898572,IND,32620760.32,297835739.8,56791.85425,31996637.12,10.952601035021925,0.1740972733096614,0.9282199884016545,,,,0.17409727330966146,-0.131219852
India,2002,45.1,11.3,27.88082191780822,960.5,27.8,66.2,3577.1346000000003,1032.14,0.94,598.597,325.22,57.609,49.111,1097600381,IND,32620760.32,297835739.8,47839.02298,26186229.74,10.952601035021925,0.1466520783412567,0.9403604607531565,31.613000000000056,3.1596348724222345,3.1596348724222345,0.14665207834125676,0.5148075454749623
India,2003,45.6,10.6,27.364109589041096,1190.2,25.3,58,3459.3518305555554,1067.737,0.956,625.89,330.615,58.565,50.88,1116802997,IND,32620760.32,297835739.8,43831.0218,24228964.24,10.952601035021925,0.134365421,0.9560656649992856,35.59699999999998,3.4488538376576727,3.4488538376576727,0.13436542057889103,-0.001904783
